,CNV,CNV,CNV,norm_count_D7_Rep1,norm_count_D7_Rep1,norm_count_D7_Rep1,norm_count_D7_Rep2,norm_count_D7_Rep2,norm_count_D7_Rep2,norm_count_D14_Rep1,norm_count_D14_Rep1,norm_count_D14_Rep1,norm_count_D14_Rep2,norm_count_D14_Rep2,norm_count_D14_Rep2,norm_count_PLX7_Rep1,norm_count_PLX7_Rep1,norm_count_PLX7_Rep1,norm_count_PLX7_Rep2,norm_count_PLX7_Rep2,norm_count_PLX7_Rep2,norm_count_PLX14_Rep1,norm_count_PLX14_Rep1,norm_count_PLX14_Rep1,norm_count_PLX14_Rep2,norm_count_PLX14_Rep2,norm_count_PLX14_Rep2
,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTL10,,,,-0.10527036095240555,0.017867878523717223,2.0,0.10293707913177771,0.2913047640853336,2.0,-0.07803132883272873,0.2495384439085478,2.0,-0.01764311999983864,0.22244006512449854,2.0,-0.09233782789151668,0.30109342822482354,2.0,-0.05925508010950044,0.05981290312952585,2.0,-1.1298060444003921,0.3087039923067673,2.0,-1.2774605433161008,0.5108174423360061,2.0
ACTL9,,,,0.24446600121699782,0.07555851576806373,2.0,0.48024980228859576,0.3607795951206471,2.0,0.5359866000195068,0.42981356076190275,2.0,0.2504812974332727,1.034900966780764,2.0,0.5338146765337897,0.07310895231684174,2.0,0.42685733530847164,0.1137118551227213,2.0,-0.4484946024128668,0.24413700745517988,2.0,-0.6195443099468415,0.28967122510503357,2.0
ACTRT2,,,,0.18268680127225023,0.1008056466794659,3.0,0.18611039898932588,0.013508097996194396,3.0,-0.006677368827331956,0.39707235318110223,3.0,0.20623904380399655,0.22683394214187044,3.0,-0.06714181416550168,0.3317134070477226,3.0,0.23776296115954024,0.12900217870183558,3.0,-0.7732044417030721,1.0771105337096272,3.0,-1.1236428516091805,1.226271003506604,3.0
ACTRT3,,,,0.20975758149756413,0.18818640994422164,6.0,0.12817459385332108,0.18681643448161475,6.0,0.09489180554734938,0.3446193862074008,6.0,0.15542330559204548,0.32106519869968736,6.0,0.19502778240309196,0.13473724762981684,6.0,0.27980183231347977,0.24352649139511975,6.0,-0.7262345234435941,0.8548560560422129,6.0,-0.4998392089011122,0.881030739207199,6.0
ADAT3,,,,0.06263360530233117,0.7909410982856375,2.0,0.013841012270808334,0.5225642975134134,2.0,-0.35192632007521374,1.3344279211626677,2.0,-0.13224813502895064,0.5983755250564414,2.0,0.18354646553840237,0.46139074057803475,2.0,0.06660476830940469,0.386737563915975,2.0,-1.2191938979994983,0.876162176008532,2.0,-1.3130349253690197,1.2100329517784434,2.0
ADCK3,,,,-0.025793855694006898,0.15868896437947952,6.0,-0.026901331867274607,0.10260170661184358,6.0,-0.22273352658986528,0.4965098683182419,6.0,-0.02434020029310643,0.1727384018853441,6.0,-0.013890291001965023,0.1567347373997625,6.0,-0.033732306461410275,0.20524637794446926,6.0,-0.5872290592851017,0.5872586891189655,6.0,-0.8073822538184278,0.8991249019928708,6.0
ADRB1,,,,0.2621052782208947,0.10732231447963377,2.0,-0.04124735925669813,0.008941388683487518,2.0,0.32059724317764315,0.3029792825729535,2.0,0.3758900261557055,0.36634492469195756,2.0,-0.09489831815839678,0.23289482866729727,2.0,-0.14581175275264716,0.007419958518159089,2.0,-1.1156913745004782,0.32121764295982813,2.0,-0.9801458438745729,0.0619535276564764,2.0
ADTRP,,,,0.10655114699040434,0.1653771581732751,4.0,-0.07163217830972896,0.21964726775361093,4.0,0.01702101588709155,0.18398082895935358,4.0,0.15034786590779461,0.15175975062051528,4.0,-0.009836690647760271,0.2376695841036463,4.0,0.0530497852243262,0.21738154356612224,4.0,-1.0149183027052602,0.6382584211591211,4.0,-0.9520273991177366,0.6548034566154166,4.0
AGAP6,,,,-0.5083244148890185,1.0648706491981665,2.0,-0.6104313239451564,1.059857085643111,2.0,-1.0719645270683722,1.6406165205604353,2.0,-0.9234640941043063,1.1988382890637497,2.0,-0.5980044116439326,1.2019568026169791,2.0,-0.7063861542229373,0.8397546831039326,2.0,-1.0905162390639762,0.8662233146530008,2.0,-0.9218148183104552,0.9936374321887778,2.0
AGMO,,,,-0.39634243802145785,0.23608957015605073,3.0,-0.4423098839261473,0.16708818312643492,3.0,-0.46399871013707666,0.19617409201421093,3.0,-0.5653503131256268,0.2889256017939763,3.0,-0.48768153458010965,0.4144258725256967,3.0,-0.4118299816230211,0.48384887201741766,3.0,-0.6248712869668576,1.2718341123349637,3.0,-1.2429522508828201,1.2291383401413414,3.0
AHSP,,,,-0.04449582946153238,0.5855897489873222,4.0,0.03908682870260366,0.3696523335923085,4.0,-0.43283046587095947,0.539793059720636,4.0,-0.08837190235671785,0.6083900912307838,4.0,-0.10663214562865087,0.5717433882159142,4.0,-0.06963789849899371,0.45788740801868894,4.0,-1.0465827016588582,0.7576597814231334,4.0,-1.1881147319830856,0.9216258766001058,4.0
AJUBA,,,,-0.07765242667273596,0.16083325417340041,7.0,-0.07151276503758672,0.12113731052090819,7.0,-0.10723485645628529,0.21032649209006452,7.0,0.12802327430642674,0.2062429873103333,7.0,-0.0735997014425477,0.2004071875405069,7.0,-0.027272789643603412,0.10337833987616799,7.0,-0.7607556987874438,0.5347739538100112,7.0,-1.033914206397917,0.6355821483099414,7.0
AK4,,,,0.05733106991332449,0.16490811543515574,4.0,0.024549177482669104,0.10659425902350014,4.0,-0.06607855986510897,0.21018979471859148,4.0,0.23114358909809035,0.18846286536693918,4.0,0.04966365926692974,0.21421876859078026,4.0,0.13616583570369695,0.19302218953029024,4.0,-0.3602196892376659,0.575960482226461,4.0,-0.7127171861358862,0.5710085005958536,4.0
AK8,,,,0.04152560456548399,0.42623067602628856,4.0,0.098203597109533,0.2816514722648575,4.0,-0.12329082077881173,0.5456540827741522,4.0,0.13010297085170053,0.17822615620108062,4.0,-0.019620515419297158,0.4291431034249502,4.0,0.15483626423833033,0.44013236600952793,4.0,-0.8087526881481029,0.874392647954387,4.0,-0.8543478074260653,0.9454643933852626,4.0
AKAP2,,,,0.008756128052048368,0.4493581962857045,6.0,-0.2369093298090425,0.3213768261317992,6.0,-0.3612252879305546,0.3270227514968484,6.0,-0.07386311946818586,0.2463735180454192,6.0,0.06147182538638005,0.5198478191640834,6.0,-0.06706772867053919,0.40637047995185077,6.0,-0.9036262160799579,0.47296433427466855,6.0,-0.5143559323820589,0.9627146640324117,6.0
AKIP1,,,,0.020949056699416792,0.18690963439728633,4.0,0.13440110078445597,0.22604119806601358,4.0,0.029386658702938016,0.25748524372073434,4.0,0.11364771523447091,0.3854711202321468,4.0,-0.040406982435656255,0.1538042259218732,4.0,0.12109981868915756,0.26471237624240485,4.0,-0.9646162594161967,0.5981533246161592,4.0,-1.1152113017415328,0.40823657546249587,4.0
AKNAD1,,,,-0.3307538505226279,0.41134832876973926,5.0,-0.13443005727407953,0.4063349593873366,5.0,0.013398600637334428,0.6341345178790104,5.0,0.040001973496183,0.5150722772220395,5.0,-0.2229380147814575,0.19862762538535195,5.0,-0.16998862276038756,0.34782917659446294,5.0,-0.6554845017452793,0.6043348034360849,5.0,-0.873671879267766,0.7777932351112059,5.0
AKR1B15,,,,0.228493034826216,0.35733900228030974,4.0,0.19761201455575833,0.38483035458116277,4.0,0.00410719014770557,0.23998587861915718,4.0,0.004848973750222078,0.4191496531806227,4.0,-0.11479161298674055,0.3353980154065026,4.0,0.002079967872602375,0.3093886822821232,4.0,-0.95840607834913,0.27451442180150976,4.0,-0.9711441532068857,0.4333674695055323,4.0
AKR1E2,,,,0.3901642113927525,0.6021659742547381,3.0,0.3377668574318855,0.748596681291476,3.0,0.475730178018781,0.43964820210800526,3.0,0.8261920374084017,0.7797915457989536,3.0,1.04111150515014,0.8757888115808914,3.0,0.14760750899432265,0.16135886193972884,3.0,0.10744299419823941,0.3568157687248564,3.0,-0.16559026298414906,0.2656588794893617,3.0
AL359853.2,,,,-0.18192041088402972,0.25250246120516023,3.0,-0.03848907457322531,0.15199216854596417,3.0,0.0032564831531805352,0.37089836533135856,3.0,0.01719291954746374,0.2874169884012768,3.0,-0.21527095108549735,0.22816093591025308,3.0,-0.3009550030341449,0.24454079404335957,3.0,-1.4675859060351701,0.5035383865553568,3.0,-2.1103859175081263,0.5370574042059001,3.0
AL589988.1,,,,-0.5718055860072973,0.45192259250337224,3.0,-0.07152946065107736,0.43604003542128417,3.0,-0.5929437801286869,0.45643346866101636,3.0,-0.20804754597181396,0.44900777120719043,3.0,-0.19452862162319734,0.5921500652480844,3.0,-0.03336853958803382,0.5481498499915132,3.0,-1.317101207285416,0.5019756060509261,3.0,-1.1946414104617111,0.4702082749455899,3.0
ALDOC,,,,-0.18660804650714558,0.11472714391609266,4.0,-0.11938823672994935,0.42857250327529756,4.0,-0.15578837312522542,0.5960680215132882,4.0,-0.05382757783592644,0.3180535160709539,4.0,-0.10832041564019709,0.41965509439948934,4.0,-0.18778641238225802,0.3267131337208137,4.0,-0.7322377197879361,1.056470561769163,4.0,-0.6071377374441678,1.1627631078765963,4.0
ALG10,,,,-0.47921404544466095,0.13169112349533066,3.0,-0.4420559509455276,0.24746794263278116,3.0,-0.9444574221511165,0.21584719271892544,3.0,-0.30918279733653936,0.2678945429267316,3.0,-0.6532601551563312,0.07870344075250495,3.0,-0.669486304708306,0.2202254909442439,3.0,-1.5236095625390074,0.3629772414637074,3.0,-1.8410115216648224,0.4658508117744124,3.0
ALKBH7,,,,0.14027619599901603,0.35880892393342656,4.0,0.053168703906958895,0.27740784398170437,4.0,-0.06682062855408791,0.3975304822448601,4.0,0.09454421315465691,0.30558500269287336,4.0,0.2082175871801354,0.2984898564145858,4.0,0.3144114208603362,0.4617935364076745,4.0,-0.38712785642430725,0.6015009449583752,4.0,-0.5319158525266494,0.631218959570137,4.0
ALPI,,,,0.26495155320282526,0.13012180462944598,4.0,0.20474736687988998,0.1774833885191924,4.0,0.21716749136942706,0.4022794223395229,4.0,0.1818688943392483,0.2462361504345832,4.0,0.058567990211168985,0.1863503276782227,4.0,0.09229579823193158,0.14482477560789148,4.0,-1.1170140919227962,0.6397608520778058,4.0,-0.9876943040953825,0.7717746351307135,4.0
ALYREF,,,,0.010384022669502299,0.6698245889410698,3.0,0.1733414858152669,0.8938431956165203,3.0,0.012054154478915757,0.48041548646216053,3.0,-0.2444037555534139,1.3204569128981793,3.0,0.028509700954510594,0.976199829278676,3.0,0.049039993979557876,0.7916882272828203,3.0,-1.0492278034998166,1.1381656845365786,3.0,-1.526292449832007,1.1461178397281344,3.0
AMELX,,,,0.23186774940629654,0.21069383427278943,4.0,0.12370842476127492,0.2301047599480928,4.0,0.1529866377146182,0.40449004666469424,4.0,0.07343726817131167,0.29648215762783525,4.0,0.29301299503380424,0.21576714318257448,4.0,0.10812091800352931,0.2304675956413063,4.0,-0.4349944553732761,1.0278499001863042,4.0,-0.5167029776627768,1.2020205509855146,4.0
AMH,,,,-0.07415903042178754,0.30005399877486516,4.0,-0.008415945118644769,0.28391489253256447,4.0,0.003967862936868044,0.34993517477215447,4.0,-0.3503651651190619,0.48246862928765444,4.0,-0.08215560249869519,0.16349189689484603,4.0,0.1550451486626595,0.28548987769065065,4.0,-0.6105572089476277,0.3811517165085964,4.0,-0.7317978743870523,0.37448077011617215,4.0
AMIGO3,,,,0.3802929529477077,0.03760551410117574,2.0,0.3557029234619859,0.4005617779428198,2.0,-0.014953466139570895,0.35931900293044083,2.0,0.5432342023433203,0.43479540288385915,2.0,0.19192993842673853,0.4440343962674841,2.0,0.19807188388157027,0.07838127158712087,2.0,-0.741077651461971,0.7798401225820488,2.0,-0.5606251627401424,0.6609329089615098,2.0
ANAPC11,,,,-0.04765354110355776,0.7618950231561458,5.0,-0.1217337776003728,0.5659107707680113,5.0,0.03899253843436815,0.8208060685770122,5.0,-0.05995613239423436,0.577684976876409,5.0,-0.14941425118703092,0.3907088320779995,5.0,-0.03516188313638147,0.5294440613039985,5.0,-0.9516386548440936,0.7644820680441864,5.0,-1.1068572683690108,0.8726234252245068,5.0
ANAPC15,,,,0.014281926922815541,0.38119273954868804,3.0,-0.29665413090640425,0.3171872958009507,3.0,-0.3061726032614596,0.32710824580884784,3.0,-0.2949046909178486,0.3757090789830091,3.0,-0.5926385084044037,0.663811341902362,3.0,-0.36089734812881535,0.43381684245191793,3.0,-1.529458317831137,0.6995347873206098,3.0,-1.8325801705620144,0.9103220045248159,3.0
ANAPC16,,,,-0.47093364946267535,0.8861629018706874,3.0,-0.6136436680033678,0.5616428698482052,3.0,-0.7577760139266732,0.9048991173493531,3.0,-0.25336390166707906,0.740767274770686,3.0,-0.3818855212201073,0.5896914845906355,3.0,-0.4889603738804275,0.7517652661716253,3.0,-1.1190764786684304,0.6415791185887114,3.0,-1.1354498134095277,0.700069611006596,3.0
ANGPT2,,,,0.6267383146620744,0.4276155696923683,3.0,0.5745706834486801,0.3953213795999093,3.0,0.5552948819719274,0.4593342843493272,3.0,0.8358660131634056,0.532510837464126,3.0,0.7739582294542441,0.4732759893070764,3.0,0.5587997983523992,0.43704653970776963,3.0,-0.10107897658674576,0.854748893977311,3.0,-0.46807630122075655,0.9739272398626642,3.0
ANGPTL1,,,,-0.29002436675661386,0.46517368773900125,5.0,0.09059998106057145,0.4114035131764163,5.0,-0.12189013699153751,0.7483437283957729,5.0,-0.23698498763067716,0.4549143279618792,5.0,-0.2276115546169265,0.40745590802736414,5.0,-0.05585588918047802,0.4265626080359775,5.0,-1.4338302377947212,0.9434322211719861,5.0,-1.6347941540716928,0.7386602068444882,5.0
ANGPTL2,,,,-0.16661291810352585,0.3977446552834108,4.0,-0.1412821616736054,0.4529864555380632,4.0,-0.006836906354639044,0.4530257169824471,4.0,-0.12467242353890175,0.48922447355069143,4.0,-0.35176650012757815,0.4207767561635183,4.0,-0.022073771802688064,0.48625457705761865,4.0,-1.20358978103085,0.43025807054965715,4.0,-1.2777558262833855,0.41480728788417925,4.0
ANGPTL3,,,,-0.05666440406658003,0.13496328009227274,5.0,-0.0013462442793194382,0.19904978519877561,5.0,-0.33597663062874333,0.5580524492192627,5.0,-0.09386685434146017,0.18668364265501836,5.0,-0.19169960906473316,0.10862858482212555,5.0,-0.07238670595876501,0.16175628099697378,5.0,-1.0445965602954248,0.34431641726333745,5.0,-1.1290488709454796,0.5661694311989464,5.0
ANGPTL6,,,,0.09250561849528167,0.2503748331554766,4.0,0.1210061898275347,0.2317098760450034,4.0,0.2770029760401318,0.1846292866079408,4.0,-0.11187673277326503,0.47777532570308395,4.0,0.2235164373091501,0.13855367646644687,4.0,0.23624499260371917,0.12243523813886865,4.0,-0.5408354712103434,0.23507178518200367,4.0,-0.26197162524122025,0.4205182026490032,4.0
ANGPTL7,,,,-0.01145631239522376,0.3734333665685059,4.0,-0.12147139222675692,0.29710312467330835,4.0,-0.23857733735797082,0.5221972999924589,4.0,-0.05915653906142222,0.5178076014810823,4.0,-0.04870269116694047,0.18568425681644632,4.0,-0.29305387127289323,0.4213859875654826,4.0,-1.08678585927826,0.7161937416771172,4.0,-0.9924273744322626,0.6674215559845,4.0
ANHX,,,,0.16210551053272884,0.22208392603058688,3.0,-0.1025199986539326,0.23330952932649612,3.0,-0.03082229262220907,0.35329658931608315,3.0,-0.3792673898453536,0.3088681371913971,3.0,-0.04289405311006495,0.11955689310769847,3.0,0.12128901332886721,0.28015839016051813,3.0,-0.8619467742636071,0.9222120620658467,3.0,-0.900757951249677,0.8644113904482595,3.0
ANKRD18A,,,,-0.15620073479916033,0.2674032117961911,3.0,-0.28450805349583164,0.3091686666834873,3.0,-0.553952869594993,0.40189520184943217,3.0,-0.436159189112709,0.5757408848957063,3.0,-0.3380803128680496,0.26183777789625223,3.0,-0.3379507978229542,0.3168729819673965,3.0,-1.0870644583169966,0.07225014645318142,3.0,-1.2557439580213747,0.49222091649699173,3.0
ANKRD33B,,,,0.2076618975486274,0.171263287889512,4.0,0.1751456182954951,0.17156504521630184,4.0,0.07283350960042179,0.27069130367515293,4.0,0.1623645790432806,0.30960900828673826,4.0,0.17600270492175452,0.196229377885793,4.0,0.16672386169858733,0.14615310936511086,4.0,-0.6034206125770394,0.9329525488724727,4.0,-0.7393071376518806,1.0295262137080903,4.0
ANKRD36,,,,0.2101066241125638,0.5307611752001518,3.0,-0.038897534659647334,0.4284385251485542,3.0,-0.04715469656700317,0.661934582089524,3.0,-0.27596412068018417,0.6593645575562722,3.0,-0.10357694668250007,0.7119698429431922,3.0,0.013021795641655594,0.6059575630764034,3.0,-1.0754808447051936,0.8524229818292077,3.0,-0.5837446631963369,0.9738481363249307,3.0
ANKRD65,,,,0.02363252103753992,0.2850034196707522,10.0,0.04063401878608629,0.38829044747757546,10.0,0.06552119647430617,0.4069429638107641,10.0,0.10200566427068744,0.457371737832472,10.0,0.03945314658842475,0.3811586372903081,10.0,-0.027789411142836944,0.32095851870659753,10.0,-0.9593333914367244,0.6637484139254527,10.0,-0.7621968663732466,0.6227936402045301,10.0
ANXA2R,,,,-0.01113802551284828,0.16924206559936963,3.0,-0.054598197484507796,0.1980582031533094,3.0,-0.03402292308293584,0.33970892854614354,3.0,-0.13167971477722046,0.4346472231720127,3.0,-0.11583920319935861,0.23368800036566656,3.0,0.024604280039380703,0.08537584214182961,3.0,-0.7443549262431413,0.3035948887351706,3.0,-0.8711798198578488,0.41596521801186015,3.0
ANXA8L1,,,,0.2698471999773633,0.2194250672667005,2.0,0.302076270373762,0.11839042747230608,2.0,0.4462511687965789,0.18059511359335154,2.0,0.26115210730593663,0.21884859973485463,2.0,0.19620275176472823,0.23925037997061177,2.0,0.20851354970641056,0.08636007873954882,2.0,-0.7438214297162365,0.07654010095030146,2.0,-0.6586920958674096,0.08133659582620838,2.0
AP000892.1,,,,-0.11727715754329221,0.24979094897136783,3.0,-0.055598646746486874,0.22867708251757396,3.0,0.08267970723358692,0.12845344852994145,3.0,-0.09040381910364428,0.26509202632775736,3.0,-0.06743254968578936,0.24742015310855567,3.0,-0.1592485906462774,0.21806712176572124,3.0,-1.185550163199445,0.30128209258542665,3.0,-1.1921115018696444,0.3663909783350148,3.0
AP5B1,,,,-0.11706346324667816,0.3328519752967273,4.0,-0.0763795430413139,0.34784354473497026,4.0,-0.34802261395021095,0.5085357441040236,4.0,0.039003713272489055,0.4963702266479767,4.0,-0.25510096392887904,0.45790489959605607,4.0,-0.4565509461746031,0.28710194909605696,4.0,-1.1985370177676966,0.5676880041691804,4.0,-0.9887146539093693,0.4302107123336019,4.0
AP5M1,,,,-0.6030775489976374,0.47082385009680094,2.0,-0.3824890709738883,0.06600685673462141,2.0,-0.35631555398348363,0.35357269524116486,2.0,-0.367272270674161,0.12348828817552483,2.0,-0.13485397915854247,0.1514778117840906,2.0,-0.1678522582034624,0.3706219952170573,2.0,-0.43080267968554437,0.5672706049829873,2.0,-0.1692697617911058,0.07038940456234223,2.0
AP5S1,,,,0.3278468361383283,0.24357722055621667,4.0,0.2749361065539963,0.3097053424184901,4.0,0.3743552131276689,0.492064223233461,4.0,-0.002884318847447581,0.4752116946120305,4.0,0.20038898469388727,0.3950212019482999,4.0,0.1896502743939097,0.31056738383712684,4.0,-0.7256149742059063,0.5007175428909831,4.0,-0.7808781893805117,0.47099575984662295,4.0
AP5Z1,,,,0.13640708439935958,0.3749435925670053,4.0,-0.02184937985040486,0.3854018599224408,4.0,0.1866049829659743,0.41617296918295776,4.0,-0.07791477845718303,0.6375137986183661,4.0,-0.1423419046483057,0.2855803007243083,4.0,0.1296960213458724,0.482655771320033,4.0,-0.713853292924805,1.4557615912490278,4.0,-0.9408557446184007,1.4716326280823187,4.0
APCS,,,,-0.06559743084730538,0.1931282951767174,4.0,-0.15212591080729,0.2811110851394845,4.0,-0.1204077623096926,0.6307003623717897,4.0,-0.0759641906769438,0.32029762643288406,4.0,-0.21221372639073247,0.2475360015654022,4.0,-0.18487518130835337,0.2721201166184487,4.0,-0.982790487552171,0.4962613505754599,4.0,-1.0552686670343885,0.37978081729745006,4.0
APITD1-CORT,,,,-0.36065156081365335,0.5326511696226612,4.0,-0.3768485295172489,0.47333012284678067,4.0,-0.3372187080166869,0.563212629101791,4.0,-0.6080043800722406,0.6971234478184485,4.0,-0.25330499754828606,0.49024017917580615,4.0,-0.3782281865181556,0.43825199101032747,4.0,-0.8442006987099335,0.5023358153044623,4.0,-0.8306520579897173,0.609181348206917,4.0
APOA1,,,,0.32277096615248085,0.20770969972827086,3.0,0.27401066882688435,0.19360509360505035,3.0,0.15577439771968704,0.25670636016435977,3.0,0.26209527002873656,0.35818026315059937,3.0,0.4254612751404547,0.23274300766929978,3.0,0.585191367854822,0.31651641724154717,3.0,0.7150669968261409,1.8471572937786342,3.0,0.9101044392931777,1.227697773319937,3.0
APOA1BP,,,,-0.30130625733680966,0.2682007742273145,4.0,-0.13862875737500102,0.23687336149259386,4.0,-0.5563909167633543,0.3447627223764802,4.0,-0.30020910278599533,0.4141105094962344,4.0,-0.42472186837979864,0.16444843240694532,4.0,-0.19722277979412284,0.4618235219529034,4.0,-1.1917150280355404,0.7097669578683136,4.0,-1.3298118302312494,0.3786762327120024,4.0
APOA4,,,,0.2521056845718416,0.3378795966487036,4.0,0.2562788960061096,0.32302925141855726,4.0,0.24166155614888535,0.089167866770311,4.0,0.19825095909588195,0.658830052723942,4.0,0.2243739276458002,0.27531181890662637,4.0,0.343048118275758,0.25680723332122724,4.0,-0.28099368230571126,0.2462298595770738,4.0,-0.024119812836171844,0.13637775138494526,4.0
APOBEC4,,,,-0.44371307964537654,0.442407590691244,3.0,-0.43914527087395216,0.35423200780864667,3.0,-0.8844133797289154,0.37916693026296455,3.0,-0.8527749798440051,0.5209670033241445,3.0,-0.5235069437031614,0.34930110199659453,3.0,-0.8619383591494852,0.39343253025677577,3.0,-1.0155720997384095,0.4356561911787873,3.0,-1.2068588196658785,0.30066289729220463,3.0
APOBR,,,,0.03434231703556278,0.39327424725694243,4.0,0.027025473566001983,0.2926790295379883,4.0,0.29649224502868765,0.41696513943430263,4.0,0.09671137742635876,0.46666828028624496,4.0,-0.061896718994114835,0.25352084349633625,4.0,0.1481051983255938,0.290760408458174,4.0,-1.1867388288124703,0.22798609332577335,4.0,-0.8319085795280792,0.48033439602024824,4.0
APOC1,,,,-0.00787695517128317,0.2433873625578474,3.0,-0.08832522258652747,0.4243578507128938,3.0,-0.11985171399628344,0.5147950662270461,3.0,-0.3778252897151565,0.3792865718151056,3.0,-0.4291205199062923,0.26854282442790567,3.0,-0.298770044644412,0.21244938491907436,3.0,-1.6687571535673074,0.7981420817224095,3.0,-1.0909402879872185,0.7600877602853505,3.0
APOC3,,,,0.2813989686416696,0.2886071692875674,3.0,0.3085995658642846,0.16554342936376715,3.0,0.49619654566612775,0.2383370277230398,3.0,0.30298749075837594,0.23915549446081905,3.0,0.2690129170078034,0.24732259843402127,3.0,0.15976712493442807,0.3524198142930303,3.0,-1.0697777428094128,1.1548147576724708,3.0,-1.3979064640225112,1.3054906505215704,3.0
APOC4,,,,0.0015393904816328186,0.4166687907224941,4.0,0.12467547666440638,0.41889587873050077,4.0,0.059467686835525044,0.36808644635393944,4.0,-0.0004439153826194392,0.3542466375602498,4.0,0.11644371215873323,0.3931509479520589,4.0,0.062175019682585875,0.3126376991334019,4.0,-0.944943343102813,0.1936032691229024,4.0,-1.0382657875426113,0.4731889139761523,4.0
APOPT1,,,,0.18723417954464705,0.06501277450299979,3.0,0.11803801299626214,0.025403610451109736,3.0,0.43333194706324474,0.25874527159947175,3.0,0.12129269370928192,0.08927961033415159,3.0,0.09153997072532788,0.229878670450898,3.0,0.07227321708143052,0.22160914397183104,3.0,-0.8300583490461336,0.7164723090796689,3.0,-0.9477923466345275,0.6109499486285097,3.0
APRT,,,,-0.27080830149206225,0.22173741181980675,4.0,-0.33532452804900226,0.2087109020204812,4.0,-0.6707944630779685,0.32752692062532823,4.0,-0.5890100459600158,0.20874331900434526,4.0,-0.20811820875212156,0.05343845274564177,4.0,-0.22312375123344239,0.18314227441378308,4.0,-1.561405226734629,0.8424915867500312,4.0,-1.8657914137114229,0.8728209962265553,4.0
AQP3,,,,-0.1051101833657227,0.2205761477256212,4.0,-0.12527772459564818,0.28450715383317343,4.0,-0.01653870131448828,0.2059408153565106,4.0,-0.1039638663693295,0.4597649122200761,4.0,0.001675174318749334,0.39874366937485267,4.0,-0.10245552707320985,0.3351300651674971,4.0,-0.9974046857778318,0.7931493707251301,4.0,-0.8563743891717819,0.8980134377082273,4.0
AQP7,,,,-0.03513545111616068,0.0552578683337759,2.0,0.2107194357458847,0.10547165610457597,2.0,0.2315029530901923,0.09254712251741959,2.0,0.31862662802364655,0.1867872343277441,2.0,0.07583412244335153,0.004452363128202825,2.0,0.14831919996489734,0.03759341143452532,2.0,-0.4997100442381822,0.9374505776010907,2.0,-0.5972329034082253,1.148333750960748,2.0
ARHGAP31,,,,0.006841680017102406,0.4917507942191331,4.0,0.04091866422435904,0.32780932807118457,4.0,0.09397087233899117,0.29633894880464257,4.0,-0.23445401272657712,0.24159258842306328,4.0,0.07002719401396391,0.5168114314185215,4.0,-0.15239360746206115,0.22095688794101861,4.0,-0.7553418974748862,0.4960359928081199,4.0,-0.876636418816071,0.43157607327390773,4.0
ARHGAP32,,,,0.017966075571405782,0.3678746263763973,8.0,-0.09123474425277192,0.36191470095879963,8.0,0.11069859693021578,0.5181658049879506,8.0,-0.09293500243413039,0.45559926496220143,8.0,0.09327991244535691,0.27657438012949964,8.0,0.07455133948970198,0.28871894659291314,8.0,-0.6876946570411825,0.6961843272622418,8.0,-0.7800425623491525,0.6868403555330813,8.0
ARHGAP33,,,,-0.18259906346260302,0.22374624265537968,8.0,0.007552255092304786,0.23074292471880814,8.0,-0.009141710965935728,0.2950548734953558,8.0,0.03483777640125413,0.25939924811203735,8.0,-0.06477132207600222,0.13009996769542298,8.0,0.06270957920403646,0.2206756288036521,8.0,-0.7375703411367467,0.45924296813698523,8.0,-0.6843832147235442,0.3888919792609455,8.0
